anchor,sl_soft,sl_hard,tp,pnl,n,dd,win
2025Q4,258.3,412.37,357.67,30131.85,22,21285.0,54.5
2025Q4,245.44,262.69,339.1,29374.94,22,20487.55,54.5
2025Q4,287.54,318.13,372.1,34518.29,21,18087.6,57.1
2025Q4,275.57,277.25,319.06,21124.52,22,22180.17,54.5
2025Q4,263.49,317.13,397.86,6474.16,18,17292.67,44.4
2025Q4,302.2,340.77,354.34,39235.67,21,12860.48,61.9
2025Q4,391.06,401.6,299.85,7888.39,20,18025.84,60.0
2025Q4,272.77,297.8,381.46,31726.16,20,17241.02,55.0
2025Q4,292.23,309.81,362.44,45468.08,21,12392.51,61.9
2025Q4,306.45,347.68,604.06,-22248.83,12,27066.1,25.0
2025Q4,281.12,281.13,344.34,44546.82,21,11245.1,61.9
2025Q4,287.31,346.35,387.73,23180.1,19,17990.0,52.6
2025Q4,271.49,483.97,368.92,35780.27,21,17550.0,57.1
2025Q4,234.81,408.8,329.61,27517.39,22,19505.0,54.5
2025Q4,313.12,337.11,354.28,45359.35,20,13042.11,65.0
2025Q4,297.3,489.69,371.46,31285.6,21,19215.0,57.1
2025Q4,324.92,427.2,341.84,40168.61,20,13978.18,65.0
2025Q4,261.93,296.95,384.84,26686.62,19,16568.99,52.6
2025Q4,281.11,407.52,358.58,46924.55,21,11760.0,61.9
2025Q4,294.52,400.3,400.5,1680.25,18,18550.0,44.4
2025Q4,282.2,416.09,367.83,35714.33,21,17630.0,57.1
2025Q4,288.06,407.11,351.79,43119.45,21,12625.0,61.9
2025Q4,310.02,440.21,376.61,22894.24,20,19945.0,55.0
2025Q4,273.41,389.6,332.97,39997.98,21,11550.0,61.9
2025Q4,251.34,404.93,360.85,31695.07,22,20980.0,54.5
2025Q4,304.18,438.85,388.99,19068.46,19,19825.0,52.6
2025Q4,436.71,519.29,423.4,-14189.22,15,19904.06,46.7
2025Q4,140.99,263.31,346.0,25283.06,27,21230.0,40.7
2025Q4,279.51,805.49,366.72,49041.84,21,11760.0,61.9
2025Q4,266.38,868.44,381.36,31264.46,20,17355.0,55.0
2025Q4,290.19,343.34,409.79,-3820.69,17,18565.0,41.2
2025Q4,296.71,368.82,370.64,31089.52,21,19215.0,57.1
2025Q4,279.15,777.88,317.9,36588.23,21,11550.0,61.9
2025Q4,316.09,381.56,397.91,-2645.08,18,19835.0,44.4
2025Q4,72.54,542.56,364.27,22588.26,33,14595.0,27.3
2025Q4,334.16,373.39,340.3,38531.25,20,14494.09,65.0
2025Q4,268.98,292.43,378.8,31694.3,20,17128.53,55.0
2025Q4,288.56,337.7,351.37,42637.12,21,12549.0,61.9
2025Q4,276.79,286.72,368.59,37139.8,21,17073.96,57.1
2025Q4,259.11,284.06,384.22,35318.76,20,16271.19,55.0
2025Q4,299.92,391.84,333.33,35650.41,21,12338.43,61.9
2025Q4,284.28,640.11,356.41,46035.39,21,11760.0,61.9
2025Q4,267.74,839.89,372.11,36440.53,21,17355.0,57.1
2025Q4,322.02,705.75,392.44,17053.12,19,20795.0,52.6
2025Q4,305.59,844.14,347.22,43601.2,20,12465.0,65.0
2025Q4,290.47,325.67,361.36,44966.99,21,12483.48,61.9
2025Q4,274.64,289.12,379.83,31907.16,20,17169.69,55.0
2025Q4,281.98,341.62,339.17,40827.8,21,11809.01,61.9
2025Q4,297.5,297.89,359.72,45865.63,21,11915.69,61.9
2025Q4,255.94,286.63,371.06,40065.37,21,16227.61,57.1
2025Q4,266.27,668.71,325.35,21068.38,22,21765.0,54.5
2025Q4,278.27,322.53,349.61,44134.1,21,11550.0,61.9
2025Q4,289.08,363.76,393.54,24343.33,19,17990.0,52.6
2025Q4,314.35,839.81,363.43,47167.31,20,12975.0,65.0
2025Q4,329.04,917.52,407.49,-4402.37,18,21450.0,44.4
2025Q4,320.19,799.81,376.46,21255.38,20,20795.0,55.0
2025Q4,317.01,881.74,350.34,43459.2,20,13223.14,65.0
2025Q4,309.11,487.28,385.99,17682.25,19,19940.0,52.6
2025Q4,303.66,397.02,364.33,48020.16,20,12465.0,65.0
2025Q4,311.54,862.16,370.69,29006.35,21,19945.0,57.1
2025Q4,346.32,871.59,309.96,14715.13,20,16620.82,60.0
2026Q1,187.55,769.39,526.83,-12447.21,21,25005.0,23.8
2026Q1,284.82,380.3,137.45,-22710.34,25,25459.38,60.0
2026Q1,50.21,580.31,438.35,-10258.78,30,17610.0,10.0
2026Q1,332.3,344.9,687.66,224.58,12,20536.05,33.3
2026Q1,386.28,516.23,154.91,-37225.35,21,40323.62,57.1
2026Q1,104.6,290.79,386.74,-14057.34,25,24395.0,20.0
2026Q1,212.46,390.7,445.61,-33332.67,21,35967.17,23.8
2026Q1,85.54,264.33,279.66,8499.04,26,7345.0,30.8
2026Q1,222.93,703.46,166.98,-34719.52,25,39908.28,44.0
2026Q1,248.18,610.74,63.4,6718.25,31,7994.9,83.9
2026Q1,115.11,404.78,270.96,-5201.1,26,13970.76,30.8
2026Q1,429.61,821.35,58.18,13274.81,30,10195.0,93.3
2026Q1,449.31,812.78,260.69,-819.09,17,23193.84,64.7
2026Q1,457.17,698.6,40.76,13444.39,30,10195.0,96.7
2026Q1,448.09,727.51,43.43,14996.46,30,10195.0,96.7
2026Q1,366.16,627.55,37.29,15322.82,32,7795.0,96.9
2026Q1,367.07,800.68,220.28,-12251.86,20,25468.9,60.0
2026Q1,322.88,609.73,121.61,-18821.51,27,26870.75,66.7
2026Q1,394.01,639.45,567.83,-41305.44,12,37488.48,25.0
2026Q1,334.0,382.02,340.62,-23193.08,17,30138.02,41.2
2026Q1,403.32,741.62,198.28,-32253.89,21,36219.4,57.1
2026Q1,458.35,703.74,42.37,14380.13,30,10195.0,96.7
2026Q1,409.39,653.87,77.77,3368.04,30,15414.38,86.7
2026Q1,458.6,761.11,114.6,-23514.69,27,31545.81,74.1
2026Q1,289.96,513.3,96.35,-18751.44,29,21046.86,69.0
2026Q1,360.96,484.0,33.34,13672.57,33,7665.0,97.0
2026Q1,422.87,838.0,194.4,-22985.0,21,32120.38,61.9
2026Q1,377.01,706.99,116.34,-21391.96,27,26482.61,70.4
2026Q1,427.54,633.78,32.24,21281.1,33,0.0,100.0
2026Q1,150.88,351.61,539.67,-18236.07,22,32138.03,18.2
2026Q1,347.97,925.23,309.46,-17120.83,17,32742.19,47.1
2026Q1,431.62,699.06,35.1,22463.98,32,0.0,100.0
2026Q1,425.81,568.25,90.33,-27152.13,28,31299.65,75.0
2026Q1,297.3,573.96,150.69,-39557.43,22,42571.3,50.0
2026Q1,423.9,581.54,93.89,-25656.66,28,30373.89,75.0
2026Q1,394.32,486.33,661.34,-13779.24,12,24305.0,33.3
2026Q1,308.35,570.54,156.79,-39566.63,22,42702.39,50.0
2026Q1,249.83,453.33,211.99,-33457.34,22,36836.82,40.9
2026Q1,352.22,666.87,33.89,14025.11,33,7665.0,97.0
2026Q1,436.05,500.14,451.89,-28196.61,13,45589.98,38.5
2026Q1,380.07,590.06,131.55,-28628.45,26,33826.24,65.4
2026Q1,408.63,671.94,66.44,9057.34,30,10195.0,90.0
2026Q1,441.54,611.65,76.54,11721.46,30,10305.0,90.0
2026Q1,408.45,760.37,35.2,13551.78,32,8275.0,96.9
2026Q1,442.4,756.96,70.35,8380.45,30,10305.0,90.0
2026Q1,384.9,611.22,166.14,-34455.9,21,37778.74,57.1
2026Q1,51.69,432.88,106.87,-1357.8,33,6212.52,39.4
2026Q1,454.43,721.49,410.48,-19167.39,15,49910.68,46.7
2026Q1,420.83,604.32,235.37,-3239.79,20,25886.06,65.0
2026Q1,272.34,729.56,63.08,3121.12,31,11079.18,83.9
2026Q1,458.69,575.13,180.73,-31605.79,21,39373.57,61.9
2026Q1,339.72,654.17,41.9,1479.37,30,12574.12,90.0
2026Q1,370.31,658.62,34.45,13562.16,32,7795.0,96.9
2026Q1,352.88,584.84,128.26,-24426.56,26,29968.18,65.4
2026Q1,174.4,429.55,60.48,3456.46,33,7871.31,78.8
2026Q1,394.82,727.04,89.93,-31432.21,28,33230.85,71.4
2026Q1,430.53,729.85,32.15,21220.07,33,0.0,100.0
2026Q1,436.26,723.85,140.89,-40823.9,24,44607.6,62.5
2026Q1,407.51,780.97,54.54,2415.0,30,10195.0,90.0
2026Q1,442.45,844.22,103.34,-25030.15,27,31259.09,74.1
2026Q1,417.06,633.92,76.83,12049.76,30,10305.0,90.0
2026Q1,367.03,684.91,33.24,13479.85,33,7795.0,97.0
2026Q1,326.38,668.51,52.47,-35.64,30,11526.2,86.7
2026Q1,433.18,724.06,85.15,3961.38,29,13005.83,86.2
2026Q1,395.25,638.18,106.86,-26799.32,27,29828.59,70.4
2026Q1,447.41,644.06,56.67,12411.45,30,10195.0,93.3
2026Q1,314.69,612.51,51.1,-5878.08,31,15860.03,83.9
2026Q1,417.93,687.21,485.61,-32896.05,12,43182.76,33.3
2026Q1,357.43,513.16,130.64,-23761.97,26,29684.57,65.4
2026Q1,265.78,779.76,84.14,4106.75,30,9469.44,80.0
2026Q1,383.08,631.27,338.7,-26226.43,16,35277.76,43.8
2026Q1,361.59,480.5,35.36,14255.82,32,7665.0,96.9
2026Q1,207.95,241.19,34.68,12342.39,33,4823.83,93.9
2026Q1,346.81,705.8,612.56,-4323.86,14,21645.0,35.7
2026Q1,431.08,520.56,63.98,16524.67,30,10195.0,93.3
2026Q1,426.83,513.81,71.96,9197.14,30,10276.29,90.0
2026Q1,399.93,460.39,115.48,-23749.62,27,28330.35,70.4
2026Q1,445.07,555.36,96.14,-26489.89,28,31567.79,75.0
2026Q1,458.56,461.9,52.61,10983.82,30,9238.08,93.3
2026Q1,430.05,566.79,71.7,9107.52,30,10305.0,90.0
2026Q1,410.23,582.95,145.42,-42379.95,22,45288.41,59.1
2026Q1,378.32,408.24,32.18,12798.17,33,7795.0,97.0
2026Q1,415.08,688.8,51.1,748.18,30,10195.0,90.0
2026Q1,447.29,678.64,81.2,12592.4,29,10305.0,89.7
2026Q1,388.49,692.32,47.79,1622.87,30,8165.0,90.0
2026Q1,430.6,508.89,66.08,17718.85,30,10177.78,93.3
2026Q1,433.97,515.89,116.43,-18920.3,27,27745.52,74.1
2026Q1,403.49,506.35,97.7,-32277.41,28,35303.28,71.4
2026Q1,426.54,499.28,66.06,17896.83,30,9985.51,93.3
2026Q1,425.31,487.96,66.57,18411.03,30,9759.11,93.3
2026Q1,422.8,491.94,177.16,-26645.75,21,34523.06,61.9
2026Q1,450.26,479.5,65.03,17698.83,30,9590.02,93.3
2026Q1,437.63,467.58,75.74,12845.77,30,9351.63,90.0
2026Q1,450.67,495.57,62.89,16175.37,30,9911.31,93.3
2026Q1,452.26,506.2,66.79,18145.84,30,10123.92,93.3
2026Q1,451.53,497.71,64.78,17191.58,30,9954.25,93.3
2026Q1,427.41,476.88,116.06,-17344.56,27,26832.53,74.1
2026Q1,450.5,525.64,95.05,-28123.67,28,32818.16,75.0
2026Q1,414.79,430.61,64.55,9018.66,30,8612.23,90.0
2026Q1,442.35,457.27,135.3,-24456.07,26,29491.44,69.2
2026Q1,134.53,229.52,83.27,5433.62,32,6242.96,68.8
2026Q1,453.43,510.14,62.29,15552.06,30,10202.72,93.3
2026Q1,435.42,474.58,65.73,18207.07,30,9491.55,93.3
2026Q1,433.48,471.49,105.32,-22046.63,27,29467.95,74.1
2026Q1,422.24,498.28,53.39,10824.28,30,9965.52,93.3
2026Q1,402.71,404.5,158.99,-34651.93,21,37831.78,57.1
2026Q1,437.9,492.44,86.71,-5676.06,29,21840.75,82.8
2026Q1,414.54,438.05,71.2,1979.22,30,14673.92,86.7
2026Q1,427.43,531.19,44.02,15338.83,30,10195.0,96.7
2026Q1,392.09,435.32,125.25,-28550.86,27,35046.1,66.7
2026Q1,458.56,591.78,102.89,-28199.65,27,34356.79,74.1
2026Q1,448.89,511.68,66.4,17821.08,30,10233.67,93.3
2026Q1,441.49,511.74,46.12,16513.21,30,10234.8,96.7
2026Q1,433.01,526.32,65.19,17203.41,30,10195.0,93.3
2026Q1,444.46,505.14,87.1,-5810.28,29,21838.92,82.8
2026Q1,420.19,460.07,76.38,13901.32,30,9201.5,90.0
2026Q1,451.2,467.98,46.84,17807.3,30,9359.67,96.7
2026Q1,401.56,422.75,50.54,2323.37,30,8455.08,90.0
2026Q1,436.9,443.55,32.43,11883.43,33,8871.09,97.0
2026Q1,410.11,563.67,94.58,-34069.01,28,35960.56,71.4
2026Q1,60.59,128.09,263.98,-9668.76,30,14950.0,16.7
2026Q1,449.84,500.17,706.66,-34025.62,11,28393.38,27.3
2026Q1,453.25,537.78,64.02,16526.69,30,10195.0,93.3
2026Q1,427.75,451.52,50.8,10385.68,30,9030.37,93.3
2026Q1,458.44,555.51,74.32,10386.57,30,10305.0,90.0
2026Q1,441.49,478.66,46.02,17119.33,30,9573.2,96.7
2026Q1,421.99,538.9,103.74,-23519.73,27,29812.84,74.1
2026Q1,432.9,495.53,61.67,15516.13,30,9910.53,93.3
2026Q1,446.47,522.56,85.29,3493.57,29,13387.62,86.2
2026Q1,412.55,428.46,296.38,-35375.71,16,47875.73,43.8
2026Q1,436.07,486.49,237.34,1856.38,18,22354.52,66.7
2026Q1,442.48,482.73,42.52,15008.02,30,9654.51,96.7
2026Q1,446.94,477.3,45.05,16582.05,30,9546.1,96.7
2026Q1,428.8,430.55,64.42,8954.77,30,8610.96,90.0
2026Q1,418.26,503.58,74.04,10900.82,30,10071.56,90.0
2026Q1,452.16,485.49,54.26,11547.02,30,9709.75,93.3
2026Q1,441.86,498.24,34.62,22159.75,32,0.0,100.0
2026Q1,458.95,518.45,113.42,-23640.48,27,31418.49,74.1
2026Q1,432.51,503.07,381.65,-19736.9,15,47840.44,46.7
2026Q1,421.78,547.14,34.4,22013.78,32,0.0,100.0
2026Q1,26.85,155.2,35.19,-1240.21,35,6606.07,51.4
2026Q1,425.97,536.58,33.72,22253.32,33,0.0,100.0
2026Q1,421.88,529.8,41.56,13910.85,30,10195.0,96.7
2026Q1,404.53,1013.92,34.26,12748.75,32,8490.0,96.9
2026Q1,235.44,325.19,80.36,9360.24,31,8194.39,80.6
2026Q1,413.61,516.87,56.99,3973.16,30,10195.0,90.0
2026Q1,427.48,575.33,32.38,21369.53,33,0.0,100.0
2026Q1,423.79,589.92,32.91,21722.83,33,0.0,100.0
2026Q1,393.65,560.82,33.69,13399.64,33,8165.0,97.0
2026Q1,422.82,567.6,49.06,8169.82,30,10195.0,93.3
2026Q1,404.58,587.73,34.01,12596.39,32,8490.0,96.9
2026Q1,438.54,584.59,56.37,12262.42,30,10195.0,93.3
2026Q1,423.55,548.58,73.3,9972.62,30,10305.0,90.0
2026Q1,442.83,560.0,49.36,8336.72,30,10195.0,93.3
2026Q1,416.18,578.9,90.08,-26179.54,28,30343.05,75.0
2026Q1,427.05,563.41,61.17,14948.91,30,10195.0,93.3
2026Q1,432.91,510.94,33.59,22168.76,33,0.0,100.0
2026Q1,409.17,606.87,44.85,6643.93,30,10195.0,93.3
2026Q1,434.01,511.89,33.55,22143.02,33,0.0,100.0
2026Q1,437.97,760.93,32.83,21667.06,33,0.0,100.0
2026Q1,399.22,588.94,34.18,12702.57,32,8490.0,96.9
2026Q1,436.79,757.73,53.37,10579.97,30,10195.0,93.3
2026Q1,442.12,742.62,33.69,22232.78,33,0.0,100.0
2026Q1,431.22,779.31,34.54,22106.44,32,0.0,100.0
2026Q1,417.91,768.26,33.66,22215.92,33,0.0,100.0
2026Q1,416.91,764.03,42.23,14300.59,30,10195.0,96.7
2026Q1,437.55,802.57,42.39,14393.49,30,10195.0,96.7
2026Q1,429.69,758.84,32.04,21149.35,33,0.0,100.0
2026Q1,411.59,746.95,35.73,13877.8,32,8275.0,96.9
2026Q1,427.87,751.29,32.29,21312.16,33,0.0,100.0
2026Q1,427.97,733.22,46.57,16813.02,30,10195.0,96.7
2026Q1,421.49,748.5,34.36,21993.29,32,0.0,100.0
2026Q1,415.62,741.02,32.16,12232.8,33,8350.0,97.0
2026Q1,423.81,804.18,32.88,21698.53,33,0.0,100.0
2026Q1,388.07,795.5,33.85,13497.71,33,8165.0,97.0
2026Q1,189.64,570.44,51.77,6393.15,32,5904.03,84.4
2026Q1,408.49,747.06,34.19,12920.17,32,8275.0,96.9
2026Q1,423.46,784.03,52.3,9981.19,30,10195.0,93.3
2026Q1,398.34,694.44,34.55,12933.74,32,8490.0,96.9
2026Q1,432.9,781.61,468.46,-36053.32,12,45100.83,33.3
2026Q1,441.75,753.04,51.63,9609.58,30,10195.0,93.3
2026Q1,420.85,748.01,33.71,22250.72,33,0.0,100.0
2026Q1,421.74,704.99,33.42,22057.8,33,0.0,100.0
2026Q1,421.51,814.1,46.5,16774.03,30,10195.0,96.7
2026Q1,418.66,704.43,32.98,21768.93,33,0.0,100.0
2026Q1,407.37,693.78,53.66,1943.87,30,10195.0,90.0
2026Q1,417.15,694.1,32.06,21158.85,33,0.0,100.0
2026Q1,418.26,741.87,55.23,11791.44,30,10195.0,93.3
2026Q1,100.62,410.12,46.51,-3851.53,33,9644.55,69.7
2026Q1,439.44,871.07,414.14,-15975.18,15,47084.34,46.7
2026Q1,400.23,655.56,32.96,12604.97,33,8490.0,97.0
2026Q1,429.13,723.42,42.92,14700.7,30,10195.0,96.7
2026Q1,430.95,711.8,602.5,-58425.09,11,49670.09,18.2
2026Q1,410.99,751.43,57.95,4472.89,30,10195.0,90.0
2026Q1,424.17,789.79,32.23,21270.75,33,0.0,100.0
2026Q1,421.03,797.15,45.76,16343.92,30,10195.0,96.7
2026Q1,441.92,828.29,74.15,10432.4,30,10305.0,90.0
2026Q1,424.17,781.81,58.6,13512.95,30,10195.0,93.3
2026Q1,434.9,807.8,32.88,21698.26,33,0.0,100.0
2026Q1,438.31,757.68,523.4,-32163.31,12,44372.08,33.3
2026Q1,432.65,647.88,46.33,16673.83,30,10195.0,96.7
2026Q1,415.18,784.62,32.35,12383.73,33,8320.0,97.0
2026Q1,426.22,773.79,32.5,21451.54,33,0.0,100.0
2026Q1,442.35,798.33,46.78,16935.34,30,10195.0,96.7
2026Q1,431.34,766.83,57.64,12971.45,30,10195.0,93.3
2026Q1,406.74,672.34,32.42,12260.0,33,8490.0,97.0
2026Q1,418.46,767.09,44.48,15602.17,30,10195.0,96.7
2026Q1,448.61,777.9,60.58,14601.53,30,10195.0,93.3
2026Q1,434.37,740.73,76.88,11902.58,30,10305.0,90.0
2026Q1,425.18,763.94,340.48,-25162.42,15,48905.69,46.7
2026Q1,445.47,765.62,32.32,21328.77,33,0.0,100.0
2026Q1,442.96,764.18,32.08,21171.0,33,0.0,100.0
2026Q1,430.51,724.76,45.11,15968.01,30,10195.0,96.7
2026Q1,445.44,753.11,46.5,16773.93,30,10195.0,96.7
2026Q1,413.55,764.24,32.52,12540.55,33,8275.0,97.0
2026Q1,435.92,753.74,58.22,13297.47,30,10195.0,93.3
2026Q1,423.77,575.95,44.39,15549.42,30,10195.0,96.7
2026Q1,435.85,765.73,59.08,13780.49,30,10195.0,93.3
2026Q1,408.03,806.96,45.61,6856.14,30,10195.0,93.3
2026Q1,448.08,821.92,71.18,8807.08,30,10305.0,90.0
2026Q1,420.46,658.44,32.62,21532.5,33,0.0,100.0
2026Q1,419.69,656.51,32.07,21165.96,33,0.0,100.0
2026Q1,426.93,676.02,46.25,16629.43,30,10195.0,96.7
2026Q1,294.09,560.53,32.41,8518.98,34,6165.0,94.1
2026Q1,416.96,625.15,57.35,12981.1,30,10195.0,93.3
2026Q1,436.47,718.96,45.38,16125.61,30,10195.0,96.7
2026Q1,427.73,658.1,32.23,21274.9,33,0.0,100.0
2026Q1,442.67,736.44,55.3,11665.21,30,10195.0,93.3
2026Q1,410.43,758.42,44.36,6371.28,30,10195.0,93.3
2026Q1,428.02,742.15,66.03,17674.54,30,10195.0,93.3
2026Q1,419.38,595.88,45.1,15962.7,30,10195.0,96.7
2026Q1,426.86,650.68,43.26,14893.14,30,10195.0,96.7
2026Q1,431.58,660.06,33.28,21962.13,33,0.0,100.0
2026Q1,435.04,689.93,32.37,21362.59,33,0.0,100.0
2026Q1,434.84,697.26,32.85,21678.56,33,0.0,100.0
2026Q1,437.58,700.22,56.95,12586.52,30,10195.0,93.3
2026Q1,277.57,553.28,45.85,1747.23,31,11523.39,87.1
2026Q1,448.08,692.02,33.46,22084.48,33,0.0,100.0
2026Q1,458.32,723.41,55.34,11552.17,30,10195.0,93.3
2026Q1,435.62,676.89,43.2,14858.88,30,10195.0,96.7
2026Q1,451.3,694.93,70.63,8512.59,30,10305.0,90.0
2026Q1,445.21,697.77,32.76,21621.47,33,0.0,100.0
2026Q1,440.47,694.81,32.86,21686.31,33,0.0,100.0
2026Q1,445.09,692.97,49.27,8288.04,30,10195.0,93.3
2026Q1,440.57,716.99,33.12,21856.13,33,0.0,100.0
2026Q1,450.84,724.95,44.54,15640.66,30,10195.0,96.7
2026Q1,440.66,696.06,57.65,12976.36,30,10195.0,93.3
2026Q1,442.53,675.27,32.6,21514.96,33,0.0,100.0
2026Q1,446.89,688.52,45.65,16284.34,30,10195.0,96.7
2026Q1,453.32,679.19,57.88,13087.63,30,10195.0,93.3
2026Q1,439.17,699.23,32.22,21264.75,33,0.0,100.0
2026Q1,436.18,719.69,44.72,15742.79,30,10195.0,96.7
2026Q1,453.6,688.94,63.32,16132.73,30,10195.0,93.3
2026Q1,440.89,693.6,47.88,7506.69,30,10195.0,93.3
2026Q1,420.97,690.66,32.35,21348.76,33,0.0,100.0
2026Q1,458.28,739.32,45.24,16043.93,30,10195.0,96.7
2026Q1,431.72,655.7,66.08,17702.43,30,10195.0,93.3
2026Q1,444.06,739.54,32.55,21482.3,33,0.0,100.0
2026Q1,433.26,704.45,54.42,11170.02,30,10195.0,93.3
2026Q1,418.0,630.35,43.24,14887.07,30,10195.0,96.7
2026Q1,442.03,703.79,76.35,11618.54,30,10305.0,90.0
2026Q1,410.36,665.0,32.42,12476.13,33,8275.0,97.0
2026Q1,307.06,546.27,55.67,-3132.89,31,14576.5,83.9
2026Q1,432.58,711.64,45.0,15904.11,30,10195.0,96.7
2026Q1,421.12,720.05,64.68,17083.34,30,10195.0,93.3
2026Q1,448.13,666.45,44.86,15821.49,30,10195.0,96.7
2026Q1,400.7,634.03,55.13,5178.31,30,8490.0,90.0
2026Q1,427.35,816.35,43.72,15162.19,30,10195.0,96.7
2026Q1,414.99,663.01,32.43,12437.81,33,8320.0,97.0
2026Q1,435.05,723.88,32.6,21517.58,33,0.0,100.0
2026Q1,433.36,719.44,358.08,-23524.41,15,49026.98,46.7
2026Q1,142.95,447.06,73.24,4001.57,33,6490.86,72.7
2026Q1,423.17,788.57,55.77,11926.02,30,10195.0,93.3
2026Q1,431.76,722.41,44.83,15806.5,30,10195.0,96.7
2026Q1,415.82,690.23,32.21,12267.36,33,8350.0,97.0
2026Q1,260.03,563.3,55.49,2155.33,31,10026.8,83.9
2026Q1,446.53,545.84,65.48,17363.24,30,10195.0,93.3
2026Q1,424.17,685.18,44.11,15391.37,30,10195.0,96.7
2026Q1,405.81,820.72,45.55,6820.5,30,10195.0,93.3
2026Q1,437.21,775.28,79.89,11930.32,29,10305.0,89.7
2026Q1,430.56,809.18,32.14,21209.29,33,0.0,100.0
2026Q1,458.75,539.25,59.66,13967.36,30,10195.0,93.3
2026Q1,448.97,734.81,44.95,15876.56,30,10195.0,96.7
2026Q1,414.78,771.72,32.13,12240.48,33,8320.0,97.0
2026Q1,437.42,709.29,55.4,11720.09,30,10195.0,93.3
2026Q1,420.33,727.88,32.02,21134.21,33,0.0,100.0
2026Q1,426.93,547.58,69.56,7954.83,30,10305.0,90.0
2026Q1,443.68,701.99,653.35,-36168.78,11,28100.0,27.3
2026Q1,394.04,726.16,244.88,-18328.11,18,23225.8,55.6
2026Q1,436.88,730.52,46.88,16993.56,30,10195.0,96.7
2026Q1,409.57,676.93,55.41,3101.7,30,10195.0,90.0
2026Q1,452.35,736.72,44.05,15352.53,30,10195.0,96.7
2026Q1,425.15,738.75,32.64,21539.4,33,0.0,100.0
2026Q1,422.35,739.14,196.7,-22387.83,21,31752.89,61.9
2026Q1,412.92,752.51,310.38,-36566.97,16,49079.85,43.8
2026Q1,403.41,599.74,65.53,8349.04,30,10195.0,90.0
2026Q1,426.71,898.6,44.54,15636.7,30,10195.0,96.7
2026Q1,419.98,746.91,56.08,12268.07,30,10195.0,93.3
2026Q1,442.45,532.47,43.43,14994.7,30,10195.0,96.7
2026Q1,432.1,538.01,84.19,14167.48,29,10305.0,89.7
2026Q1,426.51,795.88,55.31,11671.11,30,10195.0,93.3
2026Q1,414.71,661.33,32.55,12510.13,33,8320.0,97.0
2026Q1,213.9,525.1,70.46,8137.72,32,7796.71,81.2
2026Q1,450.0,801.83,44.24,15462.88,30,10195.0,96.7
2026Q1,441.45,514.92,44.76,15659.78,30,10298.36,96.7
2026Q1,164.7,413.54,32.25,7378.12,34,6595.24,91.2
2026Q1,431.13,957.0,58.62,13524.39,30,10195.0,93.3
2026Q1,404.66,539.1,44.66,6323.22,30,10195.0,93.3
2026Q1,420.85,730.36,32.53,21471.4,33,0.0,100.0
2026Q1,438.54,713.75,67.55,6867.91,30,10305.0,90.0
2026Q1,449.05,835.11,55.76,11900.06,30,10195.0,93.3
2026Q1,430.01,759.15,44.98,15891.47,30,10195.0,96.7
2026Q1,415.23,715.75,218.13,-19842.72,20,32930.79,60.0
2026Q1,458.98,727.22,79.95,11828.79,29,10305.0,89.7
2026Q1,439.6,692.62,55.5,11773.69,30,10195.0,93.3
2026Q1,423.7,786.33,514.57,-31429.44,12,43513.61,33.3
2026Q1,432.82,773.74,32.07,21163.94,33,0.0,100.0
2026Q1,409.69,639.06,49.06,-327.41,30,10195.0,90.0
2026Q1,444.82,765.29,64.59,16866.33,30,10195.0,93.3
2026Q1,74.72,473.66,32.31,987.94,35,6821.34,77.1
2026Q1,424.0,539.57,43.97,15309.4,30,10195.0,96.7
2026Q1,436.73,596.07,44.74,15754.05,30,10195.0,96.7
2026Q1,374.19,611.67,32.52,13016.58,33,7795.0,97.0
2026Q1,399.83,661.27,55.4,5327.78,30,8490.0,90.0
2026Q1,450.22,747.96,71.35,8899.36,30,10305.0,90.0
2026Q1,417.76,696.82,45.45,16166.58,30,10195.0,96.7
2026Q1,427.69,493.1,57.88,13439.91,30,9861.95,93.3
2026Q1,439.9,524.62,42.52,14467.61,30,10195.0,96.7
2026Q1,431.09,807.39,32.57,21493.54,33,0.0,100.0
2026Q1,413.13,769.61,410.17,-30799.69,15,45088.23,40.0
2026Q1,386.95,731.45,32.27,12484.77,33,8165.0,97.0
2026Q1,343.24,553.7,83.57,3387.29,29,11972.31,82.8
2026Q1,445.7,691.1,64.0,16536.06,30,10195.0,93.3
2026Q1,422.0,741.48,54.56,11248.46,30,10195.0,93.3
2026Q1,432.88,529.42,43.84,15234.63,30,10195.0,96.7
2026Q1,452.55,712.59,54.25,11055.67,30,10195.0,93.3
2026Q1,405.15,690.58,32.32,12197.95,33,8490.0,97.0
2026Q1,439.78,773.35,71.44,8965.77,30,10305.0,90.0
2026Q1,425.5,695.98,46.2,16599.92,30,10195.0,96.7
2026Q1,416.23,471.87,45.08,16708.77,30,9437.47,96.7
2026Q1,432.79,736.05,62.05,15444.04,30,10195.0,93.3
2026Q1,448.04,617.67,44.98,15891.64,30,10195.0,96.7
2026Q1,458.98,586.14,33.18,21898.14,33,0.0,100.0
2026Q1,453.75,578.99,579.7,-62776.98,11,53466.98,18.2
2026Q1,457.85,569.99,58.08,13087.57,30,10195.0,93.3
2026Q1,445.88,586.64,32.13,21207.7,33,0.0,100.0
2026Q1,457.75,560.44,77.16,11920.44,30,10305.0,90.0
2026Q1,442.49,574.24,32.13,21203.45,33,0.0,100.0
