i,time,layer,decision,datetime,reason,box_cause,event_type,direction,box_dir,entry_price,exit_time,exit_price,exit_reason,pnl,equity,dd,in_position,position_owner,l2_reason
109,1736334000,L1,nonentry,2025-01-08 11:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
110,1736337600,L1,nonentry,2025-01-08 12:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
111,1736341200,,nonentry,2025-01-08 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
112,1736344800,,nonentry,2025-01-08 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
113,1736348400,,nonentry,2025-01-08 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
114,1736352000,,nonentry,2025-01-08 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
115,1736359200,,nonentry,2025-01-08 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
116,1736362800,,nonentry,2025-01-08 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
117,1736366400,,nonentry,2025-01-08 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
118,1736370000,,nonentry,2025-01-08 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
119,1736373600,,nonentry,2025-01-08 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
120,1736377200,,nonentry,2025-01-08 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
121,1736380800,,nonentry,2025-01-09 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
122,1736384400,,nonentry,2025-01-09 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
123,1736388000,,nonentry,2025-01-09 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
124,1736391600,,nonentry,2025-01-09 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
125,1736395200,,nonentry,2025-01-09 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
126,1736398800,L1,entry,2025-01-09 05:00,entered,,ENTRY,short,,5952.5,1736484720,5940.5,TIME_CAP,600.0,1897.5,0.0,True,L1,
127,1736402400,L1,nonentry,2025-01-09 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
128,1736406000,L1,nonentry,2025-01-09 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
129,1736409600,L1,nonentry,2025-01-09 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
130,1736413200,L1,nonentry,2025-01-09 09:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
131,1736445600,L1,nonentry,2025-01-09 18:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
132,1736449200,L1,nonentry,2025-01-09 19:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
133,1736452800,L1,nonentry,2025-01-09 20:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
134,1736456400,L1,nonentry,2025-01-09 21:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
135,1736460000,L1,nonentry,2025-01-09 22:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
136,1736463600,L1,nonentry,2025-01-09 23:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
137,1736467200,L1,nonentry,2025-01-10 00:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
138,1736470800,L1,nonentry,2025-01-10 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
139,1736474400,L1,nonentry,2025-01-10 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
140,1736478000,L1,nonentry,2025-01-10 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
141,1736481600,L1,nonentry,2025-01-10 04:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
142,1736485200,,nonentry,2025-01-10 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
143,1736488800,,nonentry,2025-01-10 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
144,1736492400,,nonentry,2025-01-10 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
145,1736496000,,nonentry,2025-01-10 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
146,1736499600,,nonentry,2025-01-10 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
147,1736503200,,nonentry,2025-01-10 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
148,1736506800,,nonentry,2025-01-10 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
149,1736510400,,nonentry,2025-01-10 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
150,1736514000,,nonentry,2025-01-10 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
151,1736517600,,nonentry,2025-01-10 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
152,1736521200,,nonentry,2025-01-10 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
153,1736524800,,nonentry,2025-01-10 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
154,1736704800,,nonentry,2025-01-12 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
155,1736708400,,nonentry,2025-01-12 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
156,1736712000,,nonentry,2025-01-12 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
157,1736715600,,nonentry,2025-01-12 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
158,1736719200,,nonentry,2025-01-12 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
159,1736722800,,nonentry,2025-01-12 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
160,1736726400,,nonentry,2025-01-13 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
161,1736730000,,nonentry,2025-01-13 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
162,1736733600,L2,entry,2025-01-13 02:00,entered,,ENTRY,short,,5843.75,1736741040,5810.25,TAKE_PROFIT_HARD,1675.0,5025.0,0.0,True,L2,
163,1736737200,L2,nonentry,2025-01-13 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
164,1736740800,L2,nonentry,2025-01-13 04:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
165,1736744400,,nonentry,2025-01-13 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
166,1736748000,,nonentry,2025-01-13 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
167,1736751600,,nonentry,2025-01-13 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
168,1736755200,,nonentry,2025-01-13 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
169,1736758800,,nonentry,2025-01-13 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
170,1736762400,L2,entry,2025-01-13 10:00,entered,,ENTRY,short,,5838.5,1736778720,5864.9,STOP_LOSS_HARD,-1319.9999999999818,3705.0,1320.0,True,L2,
171,1736766000,L2,nonentry,2025-01-13 11:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
172,1736769600,L2,nonentry,2025-01-13 12:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
173,1736773200,L2,nonentry,2025-01-13 13:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
174,1736776800,L2,nonentry,2025-01-13 14:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L2,
175,1736780400,,nonentry,2025-01-13 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
176,1736784000,,nonentry,2025-01-13 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
177,1736791200,,nonentry,2025-01-13 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
178,1736794800,,nonentry,2025-01-13 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
179,1736798400,,nonentry,2025-01-13 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
180,1736802000,,nonentry,2025-01-13 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
181,1736805600,,nonentry,2025-01-13 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
182,1736809200,,nonentry,2025-01-13 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
183,1736812800,,nonentry,2025-01-14 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
184,1736816400,,nonentry,2025-01-14 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
185,1736820000,,nonentry,2025-01-14 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
186,1736823600,,nonentry,2025-01-14 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
187,1736827200,,nonentry,2025-01-14 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
188,1736830800,,nonentry,2025-01-14 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
189,1736834400,,nonentry,2025-01-14 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
190,1736838000,,nonentry,2025-01-14 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
191,1736841600,,nonentry,2025-01-14 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
192,1736845200,,nonentry,2025-01-14 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
193,1736848800,,nonentry,2025-01-14 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
194,1736852400,,nonentry,2025-01-14 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
195,1736856000,,nonentry,2025-01-14 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
196,1736859600,,nonentry,2025-01-14 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
197,1736863200,,nonentry,2025-01-14 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
198,1736866800,,nonentry,2025-01-14 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
199,1736870400,,nonentry,2025-01-14 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
200,1736877600,,nonentry,2025-01-14 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
201,1736881200,,nonentry,2025-01-14 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
202,1736884800,,nonentry,2025-01-14 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
203,1736888400,,nonentry,2025-01-14 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
204,1736892000,,nonentry,2025-01-14 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
205,1736895600,,nonentry,2025-01-14 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
206,1736899200,,nonentry,2025-01-15 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
207,1736902800,,nonentry,2025-01-15 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
208,1736906400,,nonentry,2025-01-15 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
209,1736910000,,nonentry,2025-01-15 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
210,1736913600,,nonentry,2025-01-15 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
211,1736917200,,nonentry,2025-01-15 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
212,1736920800,,nonentry,2025-01-15 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
213,1736924400,,nonentry,2025-01-15 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
214,1736928000,,nonentry,2025-01-15 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
215,1736931600,,nonentry,2025-01-15 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
216,1736935200,,nonentry,2025-01-15 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
217,1736938800,,nonentry,2025-01-15 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
218,1736942400,,nonentry,2025-01-15 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
219,1736946000,,nonentry,2025-01-15 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
220,1736949600,,nonentry,2025-01-15 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
221,1736953200,,nonentry,2025-01-15 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
222,1736956800,,nonentry,2025-01-15 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
223,1736964000,,nonentry,2025-01-15 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
224,1736967600,,nonentry,2025-01-15 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
225,1736971200,,nonentry,2025-01-15 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
226,1736974800,,nonentry,2025-01-15 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
227,1736978400,,nonentry,2025-01-15 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
228,1736982000,,nonentry,2025-01-15 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
229,1736985600,,nonentry,2025-01-16 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
230,1736989200,,nonentry,2025-01-16 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
231,1736992800,,nonentry,2025-01-16 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
232,1736996400,,nonentry,2025-01-16 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
233,1737000000,,nonentry,2025-01-16 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
234,1737003600,L1,entry,2025-01-16 05:00,entered,,ENTRY,long,,6001.75,1737013800,5993.25,STOP_LOSS_SOFT,-425.0,1472.5,425.0,True,L1,
235,1737007200,L1,nonentry,2025-01-16 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
236,1737010800,L1,nonentry,2025-01-16 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
237,1737014400,,nonentry,2025-01-16 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
238,1737018000,,nonentry,2025-01-16 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
239,1737021600,,nonentry,2025-01-16 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
240,1737025200,,nonentry,2025-01-16 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
241,1737028800,,nonentry,2025-01-16 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
242,1737032400,,nonentry,2025-01-16 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
243,1737036000,,nonentry,2025-01-16 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
244,1737039600,,nonentry,2025-01-16 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
245,1737043200,,nonentry,2025-01-16 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
246,1737050400,,nonentry,2025-01-16 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
247,1737054000,,nonentry,2025-01-16 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
248,1737057600,,nonentry,2025-01-16 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
249,1737061200,,nonentry,2025-01-16 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
250,1737064800,,nonentry,2025-01-16 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
251,1737068400,,nonentry,2025-01-16 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
252,1737072000,,nonentry,2025-01-17 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
253,1737075600,,nonentry,2025-01-17 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
254,1737079200,,nonentry,2025-01-17 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
255,1737082800,,nonentry,2025-01-17 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
256,1737086400,,nonentry,2025-01-17 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
257,1737090000,,nonentry,2025-01-17 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
258,1737093600,,nonentry,2025-01-17 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
259,1737097200,,nonentry,2025-01-17 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
260,1737100800,,nonentry,2025-01-17 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
261,1737104400,,nonentry,2025-01-17 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
262,1737108000,,nonentry,2025-01-17 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
263,1737111600,,nonentry,2025-01-17 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
264,1737115200,,nonentry,2025-01-17 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
265,1737118800,,nonentry,2025-01-17 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
266,1737122400,,nonentry,2025-01-17 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
267,1737126000,,nonentry,2025-01-17 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
268,1737129600,,nonentry,2025-01-17 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
269,1737309600,,nonentry,2025-01-19 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
270,1737313200,L1,entry,2025-01-19 19:00,entered,,ENTRY,long,,6023.5,1737363360,6056.1,TAKE_PROFIT_HARD,1630.0000000000182,3102.5,0.0,True,L1,
271,1737316800,L1,nonentry,2025-01-19 20:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
272,1737320400,L1,nonentry,2025-01-19 21:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
273,1737324000,L1,nonentry,2025-01-19 22:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
274,1737327600,L1,nonentry,2025-01-19 23:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
275,1737331200,L1,nonentry,2025-01-20 00:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
276,1737334800,L1,nonentry,2025-01-20 01:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
277,1737338400,L1,nonentry,2025-01-20 02:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
278,1737342000,L1,nonentry,2025-01-20 03:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
279,1737345600,L1,nonentry,2025-01-20 04:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
280,1737349200,L1,nonentry,2025-01-20 05:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
281,1737352800,L1,nonentry,2025-01-20 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
282,1737356400,L1,nonentry,2025-01-20 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
283,1737360000,L1,nonentry,2025-01-20 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
284,1737363600,L1,entry,2025-01-20 09:00,entered,,ENTRY,short,,6057.25,1737365580,6067.25,STOP_LOSS_SOFT,-500.0,2602.5,500.0,True,L1,
285,1737367200,L1,entry,2025-01-20 10:00,entered,,ENTRY,short,,6067.75,1737402720,6035.15,TAKE_PROFIT_HARD,1630.0000000000182,4232.5,0.0,True,L1,
286,1737370800,L1,nonentry,2025-01-20 11:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
287,1737374400,L1,nonentry,2025-01-20 12:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
288,1737396000,L1,nonentry,2025-01-20 18:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
289,1737399600,L1,nonentry,2025-01-20 19:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
290,1737403200,,nonentry,2025-01-20 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
291,1737406800,,nonentry,2025-01-20 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
292,1737410400,,nonentry,2025-01-20 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
293,1737414000,,nonentry,2025-01-20 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
294,1737417600,,nonentry,2025-01-21 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
295,1737421200,,nonentry,2025-01-21 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
296,1737424800,,nonentry,2025-01-21 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
297,1737428400,,nonentry,2025-01-21 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
298,1737432000,,nonentry,2025-01-21 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
299,1737435600,L1,entry,2025-01-21 05:00,entered,,ENTRY,short,,6060.75,1737460380,6069.5,STOP_LOSS_SOFT,-437.5,3795.0,437.5,True,L1,
300,1737439200,L1,nonentry,2025-01-21 06:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
301,1737442800,L1,nonentry,2025-01-21 07:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
302,1737446400,L1,nonentry,2025-01-21 08:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
303,1737450000,L1,nonentry,2025-01-21 09:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
304,1737453600,L1,nonentry,2025-01-21 10:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
305,1737457200,L1,nonentry,2025-01-21 11:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
306,1737460800,L1,entry,2025-01-21 12:00,entered,,ENTRY,short,,6071.0,1737463920,6079.75,STOP_LOSS_SOFT,-437.5,3357.5,875.0,True,L1,
307,1737464400,L1,entry,2025-01-21 13:00,entered,,ENTRY,short,,6081.75,1737475320,6090.5,STOP_LOSS_SOFT,-437.5,2920.0,1312.5,True,L1,
308,1737468000,L1,nonentry,2025-01-21 14:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
309,1737471600,L1,nonentry,2025-01-21 15:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
310,1737475200,L1,nonentry,2025-01-21 16:00,open_trade,,NOENTRY,,,,,,,0.0,0.0,0.0,True,L1,
311,1737482400,,nonentry,2025-01-21 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
312,1737486000,,nonentry,2025-01-21 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
313,1737489600,,nonentry,2025-01-21 20:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
314,1737493200,,nonentry,2025-01-21 21:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
315,1737496800,,nonentry,2025-01-21 22:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
316,1737500400,,nonentry,2025-01-21 23:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
317,1737504000,,nonentry,2025-01-22 00:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
318,1737507600,,nonentry,2025-01-22 01:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
319,1737511200,,nonentry,2025-01-22 02:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
320,1737514800,,nonentry,2025-01-22 03:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
321,1737518400,,nonentry,2025-01-22 04:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
322,1737522000,,nonentry,2025-01-22 05:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
323,1737525600,,nonentry,2025-01-22 06:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
324,1737529200,,nonentry,2025-01-22 07:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
325,1737532800,,nonentry,2025-01-22 08:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
326,1737536400,,nonentry,2025-01-22 09:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
327,1737540000,,nonentry,2025-01-22 10:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
328,1737543600,,nonentry,2025-01-22 11:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
329,1737547200,,nonentry,2025-01-22 12:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
330,1737550800,,nonentry,2025-01-22 13:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
331,1737554400,,nonentry,2025-01-22 14:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
332,1737558000,,nonentry,2025-01-22 15:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
333,1737561600,,nonentry,2025-01-22 16:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
334,1737568800,,nonentry,2025-01-22 18:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
335,1737572400,,nonentry,2025-01-22 19:00,box_silence,,NOENTRY,,,,,,,0.0,0.0,0.0,False,,
