set,instrument,et,title,stop,tp,long_usd,long_outcome,long_t,short_usd,short_outcome,short_t,straddle_usd,both_stopped
RELEASES,NQ,2022-04-14 08:30:00,Retail Sales MoM,0.05,0.0,-142.2124999999869,stopped_post,275,-142.2124999999869,stopped_pre,54,-284.4249999999738,True
RELEASES,NQ,2022-04-14 08:30:00,Retail Sales MoM,0.1,0.2,-284.4250000000102,stopped_post,326,568.849999999984,tp,723,284.4249999999738,False
RELEASES,NQ,2022-04-14 08:30:00,Retail Sales MoM,0.1,0.4,-284.4250000000102,stopped_post,326,465.0,timed,927,180.5749999999898,False
RELEASES,NQ,2022-04-14 08:30:00,Retail Sales MoM,0.1,0.0,-284.4250000000102,stopped_post,326,465.0,timed,927,180.5749999999898,False
RELEASES,NQ,2022-04-14 08:30:00,Retail Sales MoM,0.2,0.2,-568.849999999984,stopped_post,723,568.849999999984,tp,723,0.0,False
RELEASES,NQ,2022-04-14 08:30:00,Retail Sales MoM,0.2,0.4,-568.849999999984,stopped_post,723,465.0,timed,927,-103.84999999998399,False
RELEASES,NQ,2022-04-14 08:30:00,Retail Sales MoM,0.2,0.0,-568.849999999984,stopped_post,723,465.0,timed,927,-103.84999999998399,False
RELEASES,NQ,2022-04-26 08:30:00,Durable Goods Orders MoM,0.05,0.2,-134.86000000000786,stopped_pre,8,-134.86000000000786,stopped_pre,59,-269.7200000000157,True
RELEASES,NQ,2022-04-26 08:30:00,Durable Goods Orders MoM,0.05,0.4,-134.86000000000786,stopped_pre,8,-134.86000000000786,stopped_pre,59,-269.7200000000157,True
RELEASES,NQ,2022-04-26 08:30:00,Durable Goods Orders MoM,0.05,0.0,-134.86000000000786,stopped_pre,8,-134.86000000000786,stopped_pre,59,-269.7200000000157,True
RELEASES,NQ,2022-04-26 08:30:00,Durable Goods Orders MoM,0.1,0.2,-269.7200000000157,stopped_post,375,539.439999999995,tp,478,269.71999999997934,False
RELEASES,NQ,2022-04-26 08:30:00,Durable Goods Orders MoM,0.1,0.4,-269.7200000000157,stopped_post,375,685.0,timed,815,415.2799999999843,False
RELEASES,NQ,2022-04-26 08:30:00,Durable Goods Orders MoM,0.1,0.0,-269.7200000000157,stopped_post,375,685.0,timed,815,415.2799999999843,False
RELEASES,NQ,2022-04-26 08:30:00,Durable Goods Orders MoM,0.2,0.2,-539.439999999995,stopped_post,478,539.439999999995,tp,478,0.0,False
RELEASES,NQ,2022-04-26 08:30:00,Durable Goods Orders MoM,0.2,0.4,-539.439999999995,stopped_post,478,685.0,timed,815,145.56000000000495,False
RELEASES,NQ,2022-04-26 08:30:00,Durable Goods Orders MoM,0.2,0.0,-539.439999999995,stopped_post,478,685.0,timed,815,145.56000000000495,False
RELEASES,NQ,2022-05-04 14:00:00,Fed Interest Rate Decision,0.05,0.2,-131.04999999999563,stopped_pre,11,-131.04999999999563,stopped_pre,65,-262.09999999999127,True
RELEASES,NQ,2022-05-04 14:00:00,Fed Interest Rate Decision,0.05,0.4,-131.04999999999563,stopped_pre,11,-131.04999999999563,stopped_pre,65,-262.09999999999127,True
RELEASES,NQ,2022-05-04 14:00:00,Fed Interest Rate Decision,0.05,0.0,-131.04999999999563,stopped_pre,11,-131.04999999999563,stopped_pre,65,-262.09999999999127,True
RELEASES,NQ,2022-05-04 14:00:00,Fed Interest Rate Decision,0.1,0.2,524.1999999999825,tp,128,-262.09999999999127,stopped_pre,70,262.09999999999127,False
RELEASES,NQ,2022-05-04 14:00:00,Fed Interest Rate Decision,0.1,0.4,1048.4000000000015,tp,179,-262.09999999999127,stopped_pre,70,786.3000000000102,False
RELEASES,NQ,2022-05-04 14:00:00,Fed Interest Rate Decision,0.1,0.0,-262.09999999999127,stopped_post,307,-262.09999999999127,stopped_pre,70,-524.1999999999825,True
RELEASES,NQ,2022-05-04 14:00:00,Fed Interest Rate Decision,0.2,0.2,524.1999999999825,tp,128,-524.1999999999825,stopped_pre,128,0.0,False
RELEASES,NQ,2022-05-04 14:00:00,Fed Interest Rate Decision,0.2,0.4,1048.4000000000015,tp,179,-524.1999999999825,stopped_pre,128,524.2000000000189,False
RELEASES,NQ,2022-05-04 14:00:00,Fed Interest Rate Decision,0.2,0.0,-524.1999999999825,stopped_post,728,-524.1999999999825,stopped_pre,128,-1048.399999999965,True
RELEASES,NQ,2022-05-06 08:30:00,Non Farm Payrolls,0.05,0.2,-127.83500000001368,stopped_pre,78,-127.83500000001368,stopped_pre,37,-255.67000000002736,True
RELEASES,NQ,2022-05-06 08:30:00,Non Farm Payrolls,0.05,0.4,-127.83500000001368,stopped_pre,78,-127.83500000001368,stopped_pre,37,-255.67000000002736,True
RELEASES,NQ,2022-05-06 08:30:00,Non Farm Payrolls,0.05,0.0,-127.83500000001368,stopped_pre,78,-127.83500000001368,stopped_pre,37,-255.67000000002736,True
RELEASES,NQ,2022-05-06 08:30:00,Non Farm Payrolls,0.1,0.2,511.33999999998196,tp,167,-255.66999999999098,stopped_pre,166,255.66999999999098,False
RELEASES,NQ,2022-05-06 08:30:00,Non Farm Payrolls,0.1,0.4,1022.6800000000003,tp,264,-255.66999999999098,stopped_pre,166,767.0100000000093,False
RELEASES,NQ,2022-05-06 08:30:00,Non Farm Payrolls,0.1,0.0,880.0,timed,1133,-255.66999999999098,stopped_pre,166,624.330000000009,False
RELEASES,NQ,2022-05-06 08:30:00,Non Farm Payrolls,0.2,0.2,511.33999999998196,tp,167,-511.33999999998196,stopped_pre,167,0.0,False
RELEASES,NQ,2022-05-06 08:30:00,Non Farm Payrolls,0.2,0.4,1022.6800000000003,tp,264,-511.33999999998196,stopped_pre,167,511.34000000001834,False
RELEASES,NQ,2022-05-06 08:30:00,Non Farm Payrolls,0.2,0.0,880.0,timed,1133,-511.33999999998196,stopped_pre,167,368.66000000001804,False
RELEASES,NQ,2022-05-11 08:30:00,Inflation Rate MoM,0.05,0.2,-125.19749999999476,stopped_pre,217,-125.19749999999476,stopped_pre,137,-250.39499999998952,True
RELEASES,NQ,2022-05-11 08:30:00,Inflation Rate MoM,0.05,0.4,-125.19749999999476,stopped_pre,217,-125.19749999999476,stopped_pre,137,-250.39499999998952,True
RELEASES,NQ,2022-05-11 08:30:00,Inflation Rate MoM,0.05,0.0,-125.19749999999476,stopped_pre,217,-125.19749999999476,stopped_pre,137,-250.39499999998952,True
RELEASES,NQ,2022-05-11 08:30:00,Inflation Rate MoM,0.1,0.2,-250.39499999998952,stopped_pre,223,500.7900000000154,tp,249,250.3950000000259,False
RELEASES,NQ,2022-05-11 08:30:00,Inflation Rate MoM,0.1,0.4,-250.39499999998952,stopped_pre,223,1001.5799999999945,tp,250,751.185000000005,False
RELEASES,NQ,2022-05-11 08:30:00,Inflation Rate MoM,0.1,0.0,-250.39499999998952,stopped_pre,223,5955.0,timed,1151,5704.6050000000105,False
RELEASES,NQ,2022-05-11 08:30:00,Inflation Rate MoM,0.2,0.2,-500.7900000000154,stopped_pre,249,500.7900000000154,tp,249,0.0,False
RELEASES,NQ,2022-05-11 08:30:00,Inflation Rate MoM,0.2,0.4,-500.7900000000154,stopped_pre,249,1001.5799999999945,tp,250,500.78999999997905,False
RELEASES,NQ,2022-05-11 08:30:00,Inflation Rate MoM,0.2,0.0,-500.7900000000154,stopped_pre,249,5955.0,timed,1151,5454.209999999985,False
RELEASES,NQ,2022-05-17 08:30:00,Retail Sales MoM,0.05,0.2,-124.76999999998952,stopped_pre,88,-124.76999999998952,stopped_post,197,-249.53999999997905,True
RELEASES,NQ,2022-05-17 08:30:00,Retail Sales MoM,0.05,0.4,-124.76999999998952,stopped_pre,88,-124.76999999998952,stopped_post,197,-249.53999999997905,True
RELEASES,NQ,2022-05-17 08:30:00,Retail Sales MoM,0.05,0.0,-124.76999999998952,stopped_pre,88,-124.76999999998952,stopped_post,197,-249.53999999997905,True
RELEASES,NQ,2022-05-17 08:30:00,Retail Sales MoM,0.1,0.2,-249.54000000001543,stopped_pre,120,-249.54000000001543,stopped_post,198,-499.08000000003085,True
RELEASES,NQ,2022-05-17 08:30:00,Retail Sales MoM,0.1,0.4,-249.54000000001543,stopped_pre,120,-249.54000000001543,stopped_post,198,-499.08000000003085,True
RELEASES,NQ,2022-05-17 08:30:00,Retail Sales MoM,0.1,0.0,-249.54000000001543,stopped_pre,120,-249.54000000001543,stopped_post,198,-499.08000000003085,True
RELEASES,NQ,2022-05-17 08:30:00,Retail Sales MoM,0.2,0.2,-499.07999999999447,stopped_post,233,499.07999999999447,tp,233,0.0,False
RELEASES,NQ,2022-05-17 08:30:00,Retail Sales MoM,0.2,0.4,-499.07999999999447,stopped_post,233,495.0,timed,982,-4.07999999999447,False
RELEASES,NQ,2022-05-17 08:30:00,Retail Sales MoM,0.2,0.0,-499.07999999999447,stopped_post,233,495.0,timed,982,-4.07999999999447,False
RELEASES,NQ,2022-05-25 08:30:00,Durable Goods Orders MoM,0.05,0.2,-117.07500000000437,stopped_pre,32,470.0,tp,223,352.92499999999563,False
RELEASES,NQ,2022-05-25 08:30:00,Durable Goods Orders MoM,0.05,0.4,-117.07500000000437,stopped_pre,32,-117.07500000000437,stopped_post,422,-234.15000000000873,True
RELEASES,NQ,2022-05-25 08:30:00,Durable Goods Orders MoM,0.05,0.0,-117.07500000000437,stopped_pre,32,-117.07500000000437,stopped_post,422,-234.15000000000873,True
RELEASES,NQ,2022-05-25 08:30:00,Durable Goods Orders MoM,0.1,0.2,-234.15000000000873,stopped_pre,37,470.0,tp,223,235.84999999999127,False
RELEASES,NQ,2022-05-25 08:30:00,Durable Goods Orders MoM,0.1,0.4,-234.15000000000873,stopped_pre,37,-234.15000000000873,stopped_post,428,-468.30000000001746,True
RELEASES,NQ,2022-05-25 08:30:00,Durable Goods Orders MoM,0.1,0.0,-234.15000000000873,stopped_pre,37,-234.15000000000873,stopped_post,428,-468.30000000001746,True
RELEASES,NQ,2022-05-25 08:30:00,Durable Goods Orders MoM,0.2,0.2,-470.0,stopped_post,223,470.0,tp,223,0.0,False
RELEASES,NQ,2022-05-25 08:30:00,Durable Goods Orders MoM,0.2,0.4,-470.0,stopped_post,223,-468.30000000001746,stopped_post,440,-938.3000000000175,True
RELEASES,NQ,2022-05-25 08:30:00,Durable Goods Orders MoM,0.2,0.0,-470.0,stopped_post,223,-468.30000000001746,stopped_post,440,-938.3000000000175,True
RELEASES,NQ,2022-06-03 08:30:00,Non Farm Payrolls,0.05,0.2,-127.59249999999156,stopped_pre,63,-127.59249999999156,stopped_pre,204,-255.18499999998312,True
RELEASES,NQ,2022-06-03 08:30:00,Non Farm Payrolls,0.05,0.4,-127.59249999999156,stopped_pre,63,-127.59249999999156,stopped_pre,204,-255.18499999998312,True
RELEASES,NQ,2022-06-03 08:30:00,Non Farm Payrolls,0.05,0.0,-127.59249999999156,stopped_pre,63,-127.59249999999156,stopped_pre,204,-255.18499999998312,True
RELEASES,NQ,2022-06-03 08:30:00,Non Farm Payrolls,0.1,0.2,-255.18499999998312,stopped_pre,113,-255.18499999998312,stopped_post,239,-510.36999999996624,True
RELEASES,NQ,2022-06-03 08:30:00,Non Farm Payrolls,0.1,0.4,-255.18499999998312,stopped_pre,113,-255.18499999998312,stopped_post,239,-510.36999999996624,True
RELEASES,NQ,2022-06-03 08:30:00,Non Farm Payrolls,0.1,0.0,-255.18499999998312,stopped_pre,113,-255.18499999998312,stopped_post,239,-510.36999999996624,True
RELEASES,NQ,2022-06-03 08:30:00,Non Farm Payrolls,0.2,0.2,-510.3700000000026,stopped_post,242,510.3700000000026,tp,242,0.0,False
RELEASES,NQ,2022-06-03 08:30:00,Non Farm Payrolls,0.2,0.4,-510.3700000000026,stopped_post,242,1020.7400000000052,tp,243,510.3700000000026,False
RELEASES,NQ,2022-06-03 08:30:00,Non Farm Payrolls,0.2,0.0,-510.3700000000026,stopped_post,242,-510.3700000000026,stopped_post,256,-1020.7400000000052,True
RELEASES,NQ,2022-06-10 08:30:00,Inflation Rate MoM,0.05,0.2,-123.13999999998487,stopped_pre,218,-123.13999999998487,stopped_pre,34,-246.27999999996973,True
RELEASES,NQ,2022-06-10 08:30:00,Inflation Rate MoM,0.05,0.4,-123.13999999998487,stopped_pre,218,-123.13999999998487,stopped_pre,34,-246.27999999996973,True
RELEASES,NQ,2022-06-10 08:30:00,Inflation Rate MoM,0.05,0.0,-123.13999999998487,stopped_pre,218,-123.13999999998487,stopped_pre,34,-246.27999999996973,True
RELEASES,NQ,2022-06-10 08:30:00,Inflation Rate MoM,0.1,0.2,-246.2800000000061,stopped_pre,218,-250.0,stopped_pre,55,-496.2800000000061,True
RELEASES,NQ,2022-06-10 08:30:00,Inflation Rate MoM,0.1,0.4,-246.2800000000061,stopped_pre,218,-250.0,stopped_pre,55,-496.2800000000061,True
RELEASES,NQ,2022-06-10 08:30:00,Inflation Rate MoM,0.1,0.0,-246.2800000000061,stopped_pre,218,-250.0,stopped_pre,55,-496.2800000000061,True
RELEASES,NQ,2022-06-10 08:30:00,Inflation Rate MoM,0.2,0.2,-492.5600000000122,stopped_post,247,492.5600000000122,tp,247,0.0,False
RELEASES,NQ,2022-06-10 08:30:00,Inflation Rate MoM,0.2,0.4,-492.5600000000122,stopped_post,247,985.1199999999881,tp,247,492.55999999997584,False
RELEASES,NQ,2022-06-10 08:30:00,Inflation Rate MoM,0.2,0.0,-492.5600000000122,stopped_post,247,4350.0,timed,1142,3857.439999999988,False
RELEASES,NQ,2022-06-15 08:30:00,Retail Sales MoM,0.05,0.2,-114.51000000000931,stopped_pre,105,-120.0,stopped_pre,26,-234.5100000000093,True
RELEASES,NQ,2022-06-15 08:30:00,Retail Sales MoM,0.05,0.4,-114.51000000000931,stopped_pre,105,-120.0,stopped_pre,26,-234.5100000000093,True
RELEASES,NQ,2022-06-15 08:30:00,Retail Sales MoM,0.05,0.0,-114.51000000000931,stopped_pre,105,-120.0,stopped_pre,26,-234.5100000000093,True
RELEASES,NQ,2022-06-15 08:30:00,Retail Sales MoM,0.1,0.2,458.0400000000009,tp,238,-230.0,stopped_post,231,228.04000000000087,False
RELEASES,NQ,2022-06-15 08:30:00,Retail Sales MoM,0.1,0.4,-229.01999999998225,stopped_post,302,-230.0,stopped_post,231,-459.01999999998225,True
RELEASES,NQ,2022-06-15 08:30:00,Retail Sales MoM,0.1,0.0,-229.01999999998225,stopped_post,302,-230.0,stopped_post,231,-459.01999999998225,True
RELEASES,NQ,2022-06-15 08:30:00,Retail Sales MoM,0.2,0.2,458.0400000000009,tp,238,-458.0400000000009,stopped_post,238,0.0,False
RELEASES,NQ,2022-06-15 08:30:00,Retail Sales MoM,0.2,0.4,490.0,timed,915,-458.0400000000009,stopped_post,238,31.959999999999127,False
RELEASES,NQ,2022-06-15 08:30:00,Retail Sales MoM,0.2,0.0,490.0,timed,915,-458.0400000000009,stopped_post,238,31.959999999999127,False
RELEASES,NQ,2022-06-15 14:00:00,Fed Interest Rate Decision,0.05,0.2,461.88999999998487,tp,178,-115.47249999999622,stopped_pre,12,346.41749999998865,False
RELEASES,NQ,2022-06-15 14:00:00,Fed Interest Rate Decision,0.05,0.4,923.7800000000061,tp,250,-115.47249999999622,stopped_pre,12,808.3075000000099,False
RELEASES,NQ,2022-06-15 14:00:00,Fed Interest Rate Decision,0.05,0.0,-115.47249999999622,stopped_post,283,-115.47249999999622,stopped_pre,12,-230.94499999999243,True
RELEASES,NQ,2022-06-15 14:00:00,Fed Interest Rate Decision,0.1,0.2,461.88999999998487,tp,178,-230.94499999999243,stopped_pre,18,230.94499999999243,False
RELEASES,NQ,2022-06-15 14:00:00,Fed Interest Rate Decision,0.1,0.4,923.7800000000061,tp,250,-230.94499999999243,stopped_pre,18,692.8350000000137,False
RELEASES,NQ,2022-06-15 14:00:00,Fed Interest Rate Decision,0.1,0.0,-230.94499999999243,stopped_post,283,-230.94499999999243,stopped_pre,18,-461.88999999998487,True
RELEASES,NQ,2022-06-15 14:00:00,Fed Interest Rate Decision,0.2,0.2,461.88999999998487,tp,178,-461.88999999998487,stopped_pre,178,0.0,False
RELEASES,NQ,2022-06-15 14:00:00,Fed Interest Rate Decision,0.2,0.4,923.7800000000061,tp,250,-461.88999999998487,stopped_pre,178,461.89000000002125,False
RELEASES,NQ,2022-06-15 14:00:00,Fed Interest Rate Decision,0.2,0.0,-461.88999999998487,stopped_post,283,-461.88999999998487,stopped_pre,178,-923.7799999999697,True
RELEASES,NQ,2022-06-27 08:30:00,Durable Goods Orders MoM,0.05,0.2,-125.0,stopped_pre,113,487.91000000001077,tp,194,362.91000000001077,False
RELEASES,NQ,2022-06-27 08:30:00,Durable Goods Orders MoM,0.05,0.4,-125.0,stopped_pre,113,975.8199999999852,tp,460,850.8199999999852,False
RELEASES,NQ,2022-06-27 08:30:00,Durable Goods Orders MoM,0.05,0.0,-125.0,stopped_pre,113,515.0,timed,959,390.0,False
RELEASES,NQ,2022-06-27 08:30:00,Durable Goods Orders MoM,0.1,0.2,-243.9549999999872,stopped_pre,126,487.91000000001077,tp,194,243.95500000002357,False
RELEASES,NQ,2022-06-27 08:30:00,Durable Goods Orders MoM,0.1,0.4,-243.9549999999872,stopped_pre,126,975.8199999999852,tp,460,731.864999999998,False
RELEASES,NQ,2022-06-27 08:30:00,Durable Goods Orders MoM,0.1,0.0,-243.9549999999872,stopped_pre,126,515.0,timed,959,271.0450000000128,False
RELEASES,NQ,2022-06-27 08:30:00,Durable Goods Orders MoM,0.2,0.2,-487.91000000001077,stopped_pre,194,487.91000000001077,tp,194,0.0,False
RELEASES,NQ,2022-06-27 08:30:00,Durable Goods Orders MoM,0.2,0.4,-487.91000000001077,stopped_pre,194,975.8199999999852,tp,460,487.9099999999744,False
RELEASES,NQ,2022-06-27 08:30:00,Durable Goods Orders MoM,0.2,0.0,-487.91000000001077,stopped_pre,194,515.0,timed,959,27.08999999998923,False
RELEASES,NQ,2022-07-08 08:30:00,Non Farm Payrolls,0.05,0.2,-120.96000000001368,stopped_post,195,-120.96000000001368,stopped_pre,93,-241.92000000002736,True
RELEASES,NQ,2022-07-08 08:30:00,Non Farm Payrolls,0.05,0.4,-120.96000000001368,stopped_post,195,-120.96000000001368,stopped_pre,93,-241.92000000002736,True
RELEASES,NQ,2022-07-08 08:30:00,Non Farm Payrolls,0.05,0.0,-120.96000000001368,stopped_post,195,-120.96000000001368,stopped_pre,93,-241.92000000002736,True
