set,instrument,lead_min,stop_pct,direction,et,title,pnl_usd,stopped_pre_release,pre_usd,resolution_usd
RELEASES,RTY,15,0.2,long,2021-02-17 08:30:00,Retail Sales MoM,-226.99999999999818,False,-59.999999999990905,-255.0000000000182
RELEASES,RTY,15,0.2,long,2021-02-25 08:30:00,Durable Goods Orders MoM,234.9999999999909,False,-30.00000000001819,265.0000000000091
RELEASES,RTY,15,0.2,long,2021-03-05 08:30:00,Non Farm Payrolls,-215.41999999999462,False,75.0,985.0000000000136
RELEASES,RTY,15,0.2,long,2021-03-10 08:30:00,Inflation Rate MoM,315.0000000000091,False,-84.9999999999909,400.0
RELEASES,RTY,15,0.2,long,2021-03-16 08:30:00,Retail Sales MoM,-234.9999999999909,False,-90.0000000000091,-14.999999999986358
RELEASES,RTY,15,0.2,long,2021-03-17 14:00:00,Fed Interest Rate Decision,-230.33000000000357,True,-200.0,1164.9999999999864
RELEASES,RTY,15,0.2,long,2021-03-24 08:30:00,Durable Goods Orders MoM,-89.99999999998636,False,40.000000000009095,-129.99999999999545
RELEASES,RTY,15,0.2,long,2021-04-02 08:30:00,Non Farm Payrolls,1709.999999999991,False,-9.999999999990905,1719.9999999999818
RELEASES,RTY,15,0.2,long,2021-04-13 08:30:00,Inflation Rate MoM,519.9999999999818,False,50.0,469.9999999999818
RELEASES,RTY,15,0.2,long,2021-04-15 08:30:00,Retail Sales MoM,-226.96000000000822,True,-189.99999999998636,-110.00000000001364
RELEASES,RTY,15,0.2,long,2021-04-26 08:30:00,Durable Goods Orders MoM,130.0000000000182,False,135.00000000001364,-4.9999999999954525
RELEASES,RTY,15,0.2,long,2021-04-28 14:00:00,Fed Interest Rate Decision,-229.80999999999767,False,-54.99999999999545,265.0000000000091
RELEASES,RTY,15,0.2,long,2021-05-07 08:30:00,Non Farm Payrolls,-224.44000000000415,False,150.0,-635.0000000000136
RELEASES,RTY,15,0.2,long,2021-05-12 08:30:00,Inflation Rate MoM,-218.7400000000025,True,-485.00000000001364,-34.999999999990905
RELEASES,RTY,15,0.2,long,2021-05-14 08:30:00,Retail Sales MoM,-218.65999999999985,False,-164.99999999998636,-100.0
