instrument,release,n,pearson_r,pearson_p,spearman_r,spearman_p,passes_alpha,hit_rate,rule_accuracy,rule_ci_lo,rule_ci_hi,tradeable_possible,provenance_verified,perm_p,control_spearman_r,control_spearman_p
SI,Michigan Consumer Expectations Final,45,0.1748974203087209,0.25050823396232347,0.14425041969175778,0.34446080642714216,False,0.5853658536585366,0.5853658536585366,0.43367103130610396,0.7224345054853992,True,True,,,
SI,Michigan Consumer Expectations Prel,70,-0.11087935948876021,0.3608210908875311,-0.10233575365234886,0.39922723504755653,False,0.463768115942029,0.536231884057971,0.4197840683378935,0.6488581593278675,False,True,,,
SI,Michigan Consumer Sentiment Final,102,0.022949024006878593,0.8189097875540534,0.059227755914312875,0.5543071831405497,False,0.5319148936170213,0.5319148936170213,0.43178263745870216,0.6295410597981543,False,True,,,
SI,Michigan Consumer Sentiment Prel,103,-0.2607405445299597,0.007811438669375815,-0.2146416735545848,0.029463199877896355,False,0.42574257425742573,0.5742574257425743,0.47685014526744596,0.6662230260568476,False,True,,,
SI,Michigan Current Conditions Final,47,0.03156105286699341,0.8332012205197765,0.0026603436425431826,0.9858404490330516,False,0.5348837209302325,0.5348837209302325,0.3891564046911177,0.6748894229883385,False,True,,,
SI,Michigan Current Conditions Prel,72,-0.20473312098633642,0.084502366447556,-0.1658306000385877,0.16387617482409125,False,0.4788732394366197,0.5211267605633803,0.4068599735003444,0.6332247609129058,False,True,,,
SI,Monthly Budget Statement,99,0.14699358792980874,0.14653158260018784,0.12103270096706599,0.2327289695709693,False,0.5393258426966292,0.5393258426966292,0.43629456159015195,0.6391027887830607,False,True,,,
SI,NAHB Housing Market Index,103,-0.044430819370236505,0.6558568935054353,-0.052917723892771495,0.5955060425916135,False,0.44329896907216493,0.5567010309278351,0.45755805318635734,0.6515240657005025,False,True,,,
SI,NFIB Business Optimism Index,65,-0.09193611659837195,0.4663838074674464,-0.08230562200422888,0.5145295519933534,False,0.39655172413793105,0.603448275862069,0.4749321594802377,0.7191124220753733,True,True,,,
SI,NY Empire State Manufacturing Index,101,-0.03937208524962176,0.6958630254918796,-0.18183088913160333,0.06878425194748741,False,0.35714285714285715,0.6428571428571428,0.5442524878282416,0.7306846578464109,True,True,,,
SI,Net Long-term TIC Flows,43,0.09231238036210189,0.5560257944996231,0.12732215822610252,0.41586035288655576,False,0.525,0.525,0.3749736210343269,0.6706452989039329,False,True,,,
SI,New Home Sales,99,0.016253158344774553,0.8731382184604818,-0.01544222462043443,0.879418936298815,False,0.5257731958762887,0.5257731958762887,0.42732770347454624,0.6222550778376628,False,True,,,
SI,Non Defense Goods Orders Ex Air,28,,,,,False,,,,,False,True,,,
SI,Non Farm Payrolls,100,-0.175409438333877,0.08088008560277882,-0.46892289228922884,8.620542695922561e-07,True,0.34,0.6599999999999999,0.5627772885238507,0.7453847920445635,True,True,0.000999000999000999,,
SI,Nonfarm Payrolls Private,100,-0.17540637655439417,0.08088546770917454,-0.44746474647464746,3.0477645326796003e-06,True,0.33,0.6699999999999999,0.5730534379274765,0.7543687726764634,True,True,0.000999000999000999,,
SI,PCE Price Index MoM,29,,,,,False,,,,,False,True,,,
SI,PCE Price Index YoY,26,,,,,False,,,,,False,True,,,
SI,PPI MoM,102,-0.17084023999150286,0.08601894299944786,-0.2420286003471849,0.014254020743599747,False,0.40594059405940597,0.594059405940594,0.49654987457930255,0.6846761424314691,False,True,,,
SI,PPI YoY,101,-0.26105396954362897,0.008369390501960427,-0.31360512521840417,0.0014059524403094437,False,0.42,0.5800000000000001,0.48206486700760776,0.6720161732765995,False,True,,,
SI,Pending Home Sales MoM,103,-0.05395827500089593,0.5882814881840188,-0.09086116572579057,0.3613603500978825,False,0.42,0.5800000000000001,0.48206486700760776,0.6720161732765995,False,True,,,
SI,Personal Income MoM,85,-0.015692584188283967,0.8866494835536225,-0.06281024037521986,0.5679508143515797,False,0.4642857142857143,0.5357142857142857,0.4298471593522587,0.6384577171881494,False,True,,,
SI,Personal Spending MoM,100,0.5687655715442335,6.682352030205785e-10,-0.12552092865621647,0.2133684601283316,False,0.45918367346938777,0.5408163265306123,0.44248041590107046,0.6360730542916875,False,True,,,
SI,Philadelphia Fed Manufacturing Index,103,-0.0860863815633365,0.3872444573898423,-0.11663664719061635,0.24067725922636565,False,0.43137254901960786,0.5686274509803921,0.47174977730153644,0.6605235318133622,False,True,,,
SI,Retail Sales Ex Autos MoM,103,-0.21221750240537993,0.0313923334896839,-0.05736298313892581,0.564926160242176,False,0.45544554455445546,0.5445544554455446,0.44757998086651596,0.6382639219280599,False,True,,,
SI,Retail Sales MoM,103,-0.08879695928374688,0.3724165037329003,-0.03685266894939031,0.7116993461248718,False,0.49504950495049505,0.504950495049505,0.4090648919102948,0.6004733195113248,False,True,,,
SI,Richmond Fed Manufacturing Index,63,-0.1839733633695467,0.1489207335599274,-0.16522657450076805,0.19563127112806275,False,0.4032258064516129,0.5967741935483871,0.47250467697523435,0.7097513090646705,False,True,,,
SI,S&P/Case-Shiller Home Price YoY,103,-0.05442007562600845,0.5850880373335584,-0.08294252672079903,0.40487969345872715,False,0.46,0.54,0.44264860321134236,0.6343919169307612,False,True,,,
SI,Total Vehicle Sales,39,-0.0478108827416015,0.7725586104999244,-0.004052686983823148,0.9804652295513357,False,0.5882352941176471,0.5882352941176471,0.42221593875112395,0.7363403163907352,True,True,,,
SI,Unemployment Rate,100,0.16644788893811943,0.09790022953837951,0.15168316831683165,0.13194073547096605,False,0.56,0.56,0.46228104649417306,0.6532797337189822,False,True,,,
SI,Wholesale Inventories MoM,103,-0.01132582191691651,0.9095982046049633,0.05919164819894396,0.5525660993524767,False,0.5360824742268041,0.5360824742268041,0.43736420744376897,0.6320516863933237,False,True,,,
SI,Wholesale Inventories MoM Adv,41,0.08178285754187005,0.6112260336676325,0.06666667299535091,0.6787752362878691,False,0.5675675675675675,0.5675675675675675,0.4091418108665923,0.713282807258111,True,True,,,
